"id","valueType","field","raw"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Gain-2/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Gain-4/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Gain-5/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Gain-6/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Gain-7/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-4/Gain-0/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-4/Gain-1/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-4/Gain-2/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-4/Gain-3/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-4/Gain-5/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-4/Gain-6/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-4/Gain-7/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-5/Gain-0/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-5/Gain-1/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-5/Gain-2/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-5/Gain-3/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-5/Gain-4/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-5/Gain-6/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-5/Gain-7/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-6/Gain-0/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-6/Gain-1/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-6/Gain-2/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-6/Gain-3/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-6/Gain-4/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-6/Gain-5/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-6/Gain-7/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Gain-0/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Gain-1/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Gain-2/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Gain-3/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Gain-4/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Gain-5/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Gain-6/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Mute-1/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Mute-2/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Mute-3/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Mute-4/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Mute-5/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Mute-6/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Mute-7/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Mute-0/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Mute-2/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Mute-3/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Mute-4/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Mute-5/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Mute-6/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Mute-7/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Mute-0/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Mute-1/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Mute-3/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Mute-4/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Mute-5/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Mute-6/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Mute-7/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Mute-0/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Mute-1/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Mute-2/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Mute-4/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Mute-5/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Mute-6/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Mute-7/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-4/Mute-0/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-4/Mute-1/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-4/Mute-2/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-4/Mute-3/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-4/Mute-5/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-4/Mute-6/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-4/Mute-7/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-5/Mute-0/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-5/Mute-1/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-5/Mute-2/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-5/Mute-3/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-5/Mute-4/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-5/Mute-6/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-5/Mute-7/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-6/Mute-0/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-6/Mute-1/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-6/Mute-2/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-6/Mute-3/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-6/Mute-4/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-6/Mute-5/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-6/Mute-7/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Mute-0/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Mute-1/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Mute-2/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Mute-3/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Mute-4/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Mute-5/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Mute-6/Value","40","boolValue","false"
"/Device/Config/Networking/Ethernet/Ip","10","stringValue","192.168.100.8"
"/Device/Config/Networking/Ethernet/Dhcp/Enable","10","stringValue","static"
"/Device/Config/Networking/Wifi/Dhcp/From","10","stringValue","192.168.0.100"
"/Device/Config/Networking/Wifi/Dhcp/To","10","stringValue","192.168.0.200"
"/Device/Config/Networking/Ethernet/Dns","10","stringValue","0.0.0.0"
"/Device/Config/Networking/Ethernet/Gateway","10","stringValue","0.0.0.0"
"/Device/Config/Networking/Ethernet/Netmask","10","stringValue","255.255.255.0"
"/Device/Config/Networking/Wifi/Ssid","10","stringValue","Powersoft-CH8-00000001"
"/Device/Config/Networking/Wifi/Security/Passphrase","10","stringValue","0123456789"
"/Device/Config/Networking/Wifi/Security/Type","10","stringValue","2"
"/Device/Config/Networking/Wifi/Mode","10","stringValue","a"
"/Device/Config/Networking/Wifi/Channel","10","stringValue","40"
"/Device/Config/Networking/Wifi/Country","10","stringValue","IT"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/IIR","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/IIR","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-2/IIR","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-3/IIR","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-4/IIR","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-5/IIR","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-6/IIR","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-7/IIR","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/Feedloop","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/Feedloop","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-2/Feedloop","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-3/Feedloop","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-4/Feedloop","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-5/Feedloop","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-6/Feedloop","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-7/Feedloop","10","stringValue","0"
